,MFACTOR,STATE,ST_CASE,VEH_NO
1247,99,2,20043,1
1248,98,2,20044,1
1249,98,2,20044,2
1250,99,2,20045,1
1251,0,2,20046,1
1252,0,2,20047,1
1253,0,2,20048,1
1254,0,2,20049,1
1255,98,2,20050,1
1256,98,2,20050,2
1257,98,2,20051,1
1258,99,2,20052,1
1259,0,2,20052,2
1260,98,2,20053,1
1261,99,2,20054,1
1262,0,2,20054,2
1263,0,2,20055,1
1264,0,2,20055,2
1265,98,2,20056,1
1266,0,2,20057,1
1267,0,2,20058,1
1268,99,2,20059,1
1269,99,2,20060,1
1270,0,2,20060,2
1271,99,4,40001,1
1272,0,4,40002,1
1273,0,4,40003,1
1274,0,4,40004,1
1275,99,4,40005,1
1276,0,4,40005,2
1277,0,4,40006,1
1278,0,4,40006,2
1279,0,4,40007,1
1280,0,4,40008,1
1281,0,4,40009,1
1282,0,4,40009,2
1283,99,4,40010,1
1284,0,4,40011,1
1285,0,4,40012,1
1286,0,4,40013,1
1287,0,4,40013,2
1288,99,4,40014,1
1289,0,4,40015,1
1290,0,4,40015,2
1291,0,4,40016,1
1292,99,4,40017,1
1293,0,4,40017,2
1294,0,4,40018,1
1295,0,4,40019,1
1296,0,4,40019,2
1297,99,4,40022,1
1298,0,4,40023,1
1299,99,4,40023,2
1300,0,4,40024,1
1301,0,4,40024,2
1302,0,4,40025,1
1303,0,4,40026,1
1304,0,4,40026,2
1305,0,4,40026,3
1306,0,4,40027,1
1307,0,4,40027,2
1308,0,4,40028,1
1309,0,4,40028,2
1310,0,4,40028,3
1311,99,4,40029,1
1312,99,4,40029,2
1313,0,4,40030,1
1314,0,4,40030,2
1315,1,4,40031,1
1316,0,4,40032,1
1317,99,4,40033,1
1318,0,4,40033,2
1319,1,4,40034,1
1320,0,4,40036,1
1321,0,4,40036,2
1322,0,4,40036,3
1323,0,4,40037,1
1324,0,4,40038,1
1325,0,4,40038,2
1326,0,4,40038,3
1327,0,4,40039,1
1328,0,4,40039,2
1329,0,4,40040,1
1330,99,4,40041,1
1331,0,4,40042,1
1332,0,4,40042,2
1333,0,4,40043,1
1334,0,4,40043,2
1335,99,4,40044,1
1336,0,4,40045,1
1337,0,4,40045,2
1338,0,4,40045,3
1339,0,4,40046,1
1340,0,4,40046,2
1341,0,4,40046,3
1342,99,4,40047,1
1343,0,4,40047,2
1344,99,4,40048,1
1345,0,4,40049,1
1346,0,4,40049,2
1347,0,4,40050,1
1348,0,4,40051,1
1349,0,4,40052,1
1350,0,4,40052,2
1351,0,4,40052,3
1352,0,4,40053,1
1353,0,4,40053,2
1354,99,4,40054,1
1355,0,4,40055,1
1356,0,4,40055,2
1357,99,4,40056,1
1358,99,4,40057,1
1359,99,4,40057,2
1360,0,4,40058,1
1361,0,4,40058,2
1362,0,4,40058,3
1363,99,4,40059,1
1364,0,4,40060,1
1365,0,4,40061,1
1366,99,4,40062,1
1367,99,4,40063,1
1368,0,4,40064,1
1369,0,4,40064,2
1370,0,4,40064,3
1371,0,4,40065,1
1372,1,4,40066,1
1373,99,4,40067,1
1374,0,4,40067,2
1375,0,4,40067,3
1376,0,4,40068,1
1377,0,4,40068,2
1378,0,4,40069,1
1379,0,4,40069,2
1380,0,4,40070,1
1381,0,4,40070,2
1382,1,4,40071,1
1383,99,4,40072,1
1384,0,4,40072,2
1385,0,4,40073,1
1386,0,4,40074,1
1387,0,4,40075,1
1388,0,4,40075,2
1389,0,4,40076,1
1390,0,4,40077,1
1391,99,4,40078,1
1392,0,4,40078,2
1393,0,4,40079,1
1394,0,4,40080,1
1395,0,4,40081,1
1396,0,4,40082,1
1397,0,4,40083,1
1398,0,4,40083,2
1399,0,4,40084,1
1400,0,4,40085,1
1401,0,4,40086,1
1402,0,4,40086,2
1403,99,4,40087,1
1404,0,4,40088,1
1405,99,4,40089,1
1406,99,4,40090,1
1407,0,4,40090,2
1408,0,4,40091,1
1409,0,4,40091,2
1410,0,4,40092,1
1411,0,4,40092,2
1412,0,4,40092,3
1413,0,4,40093,1
1414,0,4,40093,2
1415,0,4,40093,3
1416,0,4,40094,1
1417,0,4,40095,1
1418,0,4,40096,1
1419,0,4,40096,2
1420,0,4,40097,1
1421,0,4,40098,1
1422,0,4,40099,1
1423,99,4,40100,1
1424,99,4,40102,1
1425,0,4,40103,1
1426,0,4,40104,1
1427,0,4,40105,1
1428,0,4,40105,2
1429,0,4,40105,3
1430,0,4,40105,4
1431,0,4,40105,5
1432,0,4,40105,6
1433,99,4,40106,1
1434,0,4,40108,1
1435,99,4,40109,1
1436,99,4,40109,2
1437,0,4,40110,1
1438,0,4,40111,1
1439,0,4,40111,2
1440,0,4,40112,1
1441,0,4,40113,1
1442,0,4,40113,2
1443,99,4,40114,1
1444,99,4,40115,1
1445,99,4,40116,1
1446,99,4,40117,1
1447,0,4,40118,1
1448,0,4,40118,2
1449,0,4,40118,3
1450,0,4,40119,1
1451,99,4,40120,1
1452,99,4,40121,1
1453,0,4,40122,1
1454,99,4,40122,2
1455,99,4,40123,1
1456,99,4,40124,1
1457,99,4,40124,2
1458,0,4,40125,1
1459,0,4,40125,2
1460,99,4,40126,1
1461,0,4,40127,1
1462,0,4,40127,2
1463,0,4,40128,1
1464,0,4,40129,1
1465,99,4,40130,1
1466,0,4,40130,2
1467,0,4,40130,3
1468,0,4,40131,1
1469,0,4,40132,1
1470,0,4,40133,1
1471,0,4,40133,2
1472,0,4,40133,3
1473,0,4,40134,1
1474,0,4,40135,1
1475,0,4,40136,1
1476,0,4,40137,1
1477,0,4,40138,1
1478,0,4,40138,2
1479,0,4,40139,1
1480,0,4,40139,2
1481,0,4,40140,1
1482,99,4,40141,1
1483,0,4,40142,1
1484,0,4,40142,2
1485,0,4,40143,1
1486,98,4,40144,1
1487,0,4,40145,1
1488,0,4,40145,2
1489,0,4,40146,1
1490,0,4,40146,2
1491,0,4,40147,1
1492,0,4,40148,1
1493,0,4,40148,2
1494,0,4,40149,1
1495,0,4,40150,1
1496,0,4,40150,2
1497,0,4,40151,1
1498,0,4,40151,2
1499,0,4,40152,1
1500,0,4,40153,1
1501,0,4,40154,1
1502,0,4,40155,1
1503,0,4,40156,1
1504,0,4,40156,2
1505,0,4,40156,3
1506,0,4,40157,1
1507,0,4,40158,1
1508,0,4,40159,1
1509,0,4,40159,2
1510,99,4,40160,1
1511,0,4,40161,1
1512,0,4,40161,2
1513,0,4,40163,1
1514,0,4,40163,2
1515,99,4,40164,1
1516,0,4,40164,2
1517,0,4,40165,1
1518,99,4,40165,2
1519,0,4,40166,1
1520,0,4,40167,1
1521,0,4,40168,1
1522,0,4,40168,2
1523,0,4,40169,1
1524,0,4,40169,2
1525,0,4,40170,1
1526,0,4,40171,1
1527,0,4,40171,2
1528,0,4,40172,1
1529,0,4,40172,2
1530,0,4,40173,1
1531,0,4,40174,1
1532,99,4,40175,1
1533,0,4,40176,1
1534,0,4,40176,2
1535,0,4,40177,1
1536,99,4,40178,1
1537,0,4,40179,1
1538,0,4,40180,1
1539,0,4,40181,1
1540,0,4,40182,1
1541,0,4,40183,1
1542,0,4,40184,1
1543,0,4,40184,2
1544,99,4,40185,1
1545,0,4,40186,1
1546,0,4,40186,2
1547,0,4,40187,1
1548,0,4,40187,2
1549,99,4,40188,1
1550,0,4,40188,2
1551,0,4,40189,1
1552,98,4,40190,1
1553,98,4,40191,1
1554,0,4,40192,1
1555,0,4,40193,1
1556,0,4,40193,2
1557,99,4,40194,1
1558,0,4,40194,2
1559,0,4,40195,1
1560,0,4,40195,2
1561,98,4,40196,1
1562,99,4,40197,1
1563,99,4,40197,2
1564,99,4,40198,1
1565,99,4,40199,1
1566,0,4,40200,1
1567,0,4,40200,2
1568,0,4,40202,1
1569,0,4,40203,1
1570,0,4,40203,2
1571,0,4,40204,1
1572,0,4,40205,1
1573,0,4,40205,2
1574,99,4,40206,1
1575,99,4,40206,2
1576,99,4,40206,3
1577,98,4,40207,1
1578,98,4,40207,2
1579,0,4,40208,1
1580,0,4,40209,1
1581,99,4,40210,1
1582,0,4,40210,2
1583,0,4,40210,3
1584,99,4,40211,1
1585,0,4,40211,2
1586,0,4,40212,1
1587,99,4,40212,2
1588,0,4,40213,1
1589,99,4,40214,1
1590,0,4,40215,1
1591,0,4,40215,2
1592,0,4,40215,3
1593,0,4,40216,1
1594,99,4,40217,1
1595,0,4,40218,1
1596,99,4,40218,2
1597,0,4,40219,1
1598,0,4,40219,2
1599,0,4,40220,1
1600,0,4,40220,2
1601,99,4,40221,1
1602,0,4,40221,2
1603,0,4,40222,1
1604,0,4,40223,1
1605,0,4,40224,1
1606,0,4,40224,2
1607,0,4,40225,1
1608,99,4,40226,1
1609,0,4,40227,1
1610,0,4,40228,1
1611,0,4,40229,1
1612,0,4,40230,1
1613,0,4,40231,1
1614,0,4,40231,2
1615,99,4,40232,1
1616,99,4,40233,1
1617,0,4,40233,2
1618,99,4,40234,1
1619,0,4,40234,2
1620,0,4,40235,1
1621,0,4,40235,2
1622,99,4,40236,1
1623,0,4,40237,1
1624,0,4,40238,1
1625,0,4,40238,2
1626,0,4,40240,1
1627,0,4,40240,2
1628,99,4,40240,3
1629,99,4,40241,1
1630,0,4,40242,1
1631,0,4,40242,2
1632,99,4,40243,1
1633,99,4,40244,1
1634,99,4,40245,1
1635,99,4,40246,1
1636,0,4,40247,1
1637,0,4,40248,1
1638,0,4,40249,1
1639,0,4,40249,2
1640,99,4,40250,1
1641,0,4,40250,2
1642,0,4,40250,3
1643,0,4,40251,1
1644,0,4,40251,2
1645,0,4,40252,1
1646,99,4,40253,1
1647,99,4,40254,1
1648,99,4,40254,2
1649,99,4,40257,1
1650,99,4,40258,1
1651,99,4,40259,1
1652,0,4,40261,1
1653,0,4,40262,1
1654,0,4,40262,2
1655,0,4,40262,3
1656,0,4,40262,4
1657,99,4,40263,1
1658,0,4,40264,1
1659,0,4,40265,1
1660,0,4,40265,2
1661,0,4,40266,1
1662,99,4,40268,1
1663,0,4,40269,1
1664,0,4,40269,2
1665,0,4,40270,1
1666,0,4,40270,2
1667,0,4,40271,1
1668,0,4,40272,1
1669,99,4,40273,1
1670,99,4,40273,2
1671,99,4,40274,1
1672,99,4,40274,2
1673,99,4,40275,1
1674,99,4,40276,1
1675,99,4,40277,1
1676,0,4,40277,2
1677,1,4,40278,1
1678,1,4,40279,1
1679,0,4,40280,1
1680,99,4,40281,1
1681,97,4,40282,1
1682,0,4,40283,1
1683,0,4,40284,1
1684,0,4,40285,1
1685,0,4,40286,1
1686,99,4,40287,1
1687,0,4,40288,1
1688,0,4,40289,1
1689,0,4,40289,2
1690,0,4,40290,1
1691,0,4,40290,2
1692,99,4,40291,1
1693,0,4,40291,2
1694,99,4,40292,1
1695,0,4,40292,2
1696,99,4,40293,1
1697,0,4,40294,1
1698,0,4,40294,2
1699,0,4,40294,3
1700,0,4,40295,1
1701,0,4,40296,1
1702,0,4,40296,2
1703,99,4,40297,1
1704,99,4,40298,1
1705,0,4,40299,1
1706,0,4,40300,1
1707,0,4,40300,2
1708,99,4,40301,1
1709,0,4,40302,1
1710,99,4,40303,1
1711,99,4,40304,1
1712,99,4,40305,1
1713,0,4,40306,1
1714,0,4,40306,2
1715,99,4,40307,1
1716,0,4,40308,1
1717,0,4,40309,1
1718,99,4,40310,1
1719,0,4,40310,2
1720,0,4,40311,1
1721,0,4,40311,2
1722,0,4,40312,1
1723,0,4,40313,1
1724,0,4,40314,1
1725,0,4,40314,2
1726,98,4,40315,1
1727,0,4,40317,1
1728,0,4,40317,2
1729,0,4,40318,1
1730,0,4,40318,2
1731,0,4,40319,1
1732,0,4,40320,1
1733,0,4,40321,1
1734,99,4,40322,1
1735,0,4,40323,1
1736,99,4,40324,1
1737,99,4,40324,2
1738,0,4,40325,1
1739,0,4,40325,2
1740,99,4,40326,1
1741,0,4,40327,1
1742,0,4,40328,1
1743,0,4,40329,1
1744,0,4,40330,1
1745,0,4,40330,2
1746,0,4,40331,1
1747,99,4,40332,1
1748,0,4,40332,2
1749,99,4,40333,1
1750,0,4,40334,1
1751,0,4,40334,2
1752,0,4,40335,1
1753,0,4,40335,2
1754,99,4,40336,1
1755,99,4,40337,1
1756,99,4,40337,2
1757,99,4,40338,1
1758,99,4,40338,2
1759,0,4,40339,1
1760,99,4,40340,1
1761,0,4,40340,2
1762,0,4,40340,3
1763,0,4,40340,4
1764,0,4,40341,1
1765,0,4,40341,2
1766,99,4,40342,1
1767,99,4,40343,1
1768,0,4,40344,1
1769,0,4,40344,2
1770,0,4,40344,3
1771,0,4,40345,1
1772,99,4,40346,1
1773,99,4,40348,1
1774,0,4,40349,1
1775,99,4,40350,1
1776,99,4,40350,2
1777,0,4,40351,1
1778,0,4,40351,2
1779,0,4,40352,1
1780,99,4,40353,1
1781,99,4,40354,1
1782,99,4,40354,2
1783,0,4,40354,3
1784,0,4,40355,1
1785,0,4,40355,2
1786,99,4,40356,1
1787,0,4,40357,1
1788,0,4,40357,2
1789,0,4,40358,1
1790,0,4,40359,1
1791,0,4,40359,2
1792,0,4,40360,1
1793,99,4,40360,2
1794,0,4,40360,3
1795,0,4,40361,1
1796,0,4,40362,1
1797,0,4,40363,1
1798,99,4,40364,1
1799,0,4,40364,2
1800,99,4,40365,1
1801,0,4,40365,2
1802,0,4,40366,1
1803,0,4,40367,1
1804,0,4,40367,2
1805,0,4,40368,1
1806,0,4,40369,1
1807,0,4,40370,1
1808,0,4,40370,2
1809,0,4,40371,1
1810,0,4,40372,1
1811,0,4,40373,1
1812,0,4,40374,1
1813,99,4,40375,1
1814,99,4,40376,1
1815,0,4,40377,1
1816,0,4,40377,2
1817,0,4,40378,1
1818,0,4,40379,1
1819,0,4,40379,2
1820,99,4,40380,1
1821,0,4,40380,2
1822,0,4,40381,1
1823,0,4,40381,2
1824,99,4,40382,1
1825,0,4,40383,1
1826,0,4,40384,1
1827,0,4,40384,2
1828,0,4,40384,3
1829,99,4,40385,1
1830,0,4,40385,2
1831,99,4,40385,3
1832,0,4,40386,1
1833,0,4,40387,1
1834,0,4,40388,1
1835,1,4,40389,1
1836,99,4,40390,1
1837,98,4,40391,1
1838,99,4,40392,1
1839,0,4,40393,1
1840,0,4,40394,1
1841,99,4,40394,2
1842,99,4,40395,1
1843,0,4,40395,2
1844,0,4,40396,1
1845,0,4,40396,2
1846,0,4,40397,1
1847,99,4,40397,2
1848,0,4,40398,1
1849,0,4,40398,2
1850,99,4,40399,1
1851,0,4,40400,1
1852,0,4,40401,1
1853,99,4,40402,1
1854,99,4,40402,2
1855,99,4,40403,1
1856,99,4,40403,2
1857,0,4,40404,1
1858,98,4,40405,1
1859,98,4,40405,2
1860,98,4,40405,3
1861,99,4,40406,1
1862,98,4,40407,1
1863,98,4,40407,2
1864,99,4,40409,1
1865,99,4,40410,1
1866,99,4,40411,1
1867,99,4,40412,1
1868,0,4,40413,1
1869,0,4,40413,2
1870,99,4,40414,1
1871,99,4,40414,2
1872,99,4,40415,1
1873,99,4,40416,1
1874,0,4,40417,1
1875,99,4,40418,1
1876,0,4,40418,2
1877,0,4,40419,1
1878,0,4,40420,1
1879,0,4,40421,1
1880,0,4,40421,2
1881,99,4,40422,1
1882,99,4,40422,2
1883,0,4,40423,1
1884,1,4,40424,1
1885,0,4,40424,2
1886,0,4,40424,3
1887,0,4,40425,1
1888,99,4,40426,1
1889,0,4,40427,1
1890,0,4,40427,2
1891,0,4,40427,3
1892,0,4,40428,1
1893,99,4,40429,1
1894,0,4,40429,2
1895,0,4,40430,1
1896,99,4,40431,1
1897,98,4,40432,1
1898,0,4,40433,1
1899,0,4,40434,1
1900,0,4,40434,2
1901,0,4,40435,1
1902,0,4,40435,2
1903,0,4,40435,3
1904,0,4,40435,4
1905,0,4,40436,1
1906,0,4,40437,1
1907,0,4,40438,1
1908,99,4,40438,2
1909,0,4,40439,1
1910,0,4,40440,1
1911,0,4,40441,1
1912,99,4,40442,1
1913,0,4,40443,1
1914,0,4,40444,1
1915,1,4,40445,1
1916,0,4,40445,2
1917,0,4,40446,1
1918,0,4,40446,2
1919,0,4,40447,1
1920,0,4,40448,1
1921,0,4,40449,1
1922,0,4,40449,2
1923,0,4,40450,1
1924,0,4,40451,1
1925,0,4,40451,2
1926,0,4,40452,1
1927,0,4,40452,2
1928,99,4,40454,1
1929,99,4,40455,1
1930,0,4,40455,2
1931,99,4,40456,1
1932,1,4,40456,2
1933,1,4,40457,1
1934,0,4,40458,1
1935,0,4,40459,1
1936,99,4,40460,1
1937,99,4,40461,1
1938,0,4,40462,1
1939,0,4,40463,1
1940,0,4,40463,2
1941,0,4,40463,3
1942,0,4,40463,4
1943,0,4,40464,1
1944,0,4,40465,1
1945,1,4,40466,1
1946,99,4,40467,1
1947,99,4,40467,2
1948,0,4,40468,1
1949,99,4,40469,1
1950,0,4,40470,1
1951,0,4,40470,2
1952,99,4,40471,1
1953,99,4,40472,1
1954,99,4,40472,2
1955,0,4,40473,1
1956,99,4,40474,1
1957,99,4,40474,2
1958,99,4,40476,1
1959,99,4,40477,1
1960,99,4,40478,1
1961,0,4,40479,1
1962,99,4,40480,1
1963,99,4,40481,1
1964,0,4,40482,1
1965,0,4,40483,1
1966,0,4,40483,2
1967,99,4,40484,1
1968,0,4,40485,1
1969,99,4,40486,1
1970,99,4,40487,1
1971,99,4,40487,2
1972,99,4,40488,1
1973,99,4,40488,2
1974,2,4,40489,1
1975,99,4,40490,1
1976,98,4,40491,1
1977,98,4,40491,2
1978,99,4,40492,1
1979,0,4,40492,2
1980,0,4,40493,1
1981,0,4,40494,1
1982,99,4,40495,1
1983,0,4,40495,2
1984,0,4,40495,3
1985,0,4,40496,1
1986,0,4,40496,2
1987,0,4,40497,1
1988,99,4,40498,1
1989,0,4,40498,2
1990,99,4,40499,1
1991,0,4,40500,1
1992,0,4,40501,1
1993,0,4,40502,1
1994,0,4,40503,1
1995,0,4,40504,1
1996,0,4,40504,2
1997,0,4,40505,1
1998,0,4,40505,2
1999,99,4,40506,1
2000,0,4,40507,1
2001,0,4,40507,2
2002,0,4,40507,3
2003,99,4,40508,1
2004,99,4,40509,1
2005,99,4,40510,1
2006,0,4,40510,2
2007,0,4,40511,1
2008,0,4,40511,2
2009,0,4,40512,1
2010,99,4,40513,1
2011,0,4,40515,1
2012,0,4,40515,2
2013,0,4,40516,1
2014,99,4,40517,1
2015,0,4,40517,2
2016,0,4,40517,3
2017,0,4,40518,1
2018,0,4,40519,1
2019,0,4,40519,2
2020,0,4,40520,1
2021,0,4,40520,2
2022,0,4,40521,1
2023,0,4,40521,2
2024,0,4,40522,1
2025,0,4,40522,2
2026,0,4,40523,1
2027,0,4,40523,2
2028,0,4,40524,1
2029,99,4,40525,1
2030,0,4,40525,2
2031,99,4,40526,1
2032,0,4,40526,2
2033,0,4,40527,1
2034,0,4,40527,2
2035,0,4,40528,1
2036,0,4,40528,2
2037,0,4,40529,1
2038,0,4,40530,1
2039,0,4,40531,1
2040,0,4,40532,1
2041,0,4,40532,2
2042,0,4,40532,3
2043,0,4,40532,4
2044,0,4,40532,5
2045,0,4,40532,6
2046,0,4,40532,7
2047,0,4,40533,1
2048,0,4,40533,2
2049,0,4,40534,1
2050,99,4,40535,1
2051,0,4,40536,1
2052,0,4,40537,1
2053,0,4,40540,1
2054,0,4,40540,2
2055,0,4,40541,1
2056,0,4,40541,2
2057,0,4,40541,3
2058,0,4,40541,4
2059,0,4,40541,5
2060,99,4,40542,1
2061,0,4,40542,2
2062,0,4,40542,3
2063,99,4,40543,1
2064,0,4,40543,2
2065,99,4,40544,1
2066,99,4,40544,2
2067,0,4,40545,1
2068,99,4,40546,1
2069,99,4,40546,2
2070,99,4,40547,1
2071,99,4,40548,1
2072,99,4,40548,2
2073,99,4,40549,1
2074,0,4,40550,1
2075,98,4,40551,1
2076,99,4,40551,2
2077,0,4,40552,1
2078,99,4,40552,2
2079,99,4,40553,1
2080,99,4,40554,1
2081,99,4,40554,2
2082,99,4,40555,1
2083,99,4,40555,2
2084,0,4,40555,3
2085,99,4,40556,1
2086,99,4,40556,2
2087,99,4,40557,1
2088,99,4,40557,2
2089,98,4,40558,1
2090,99,4,40559,1
2091,99,4,40560,1
2092,99,4,40561,1
2093,99,4,40562,1
2094,99,4,40563,1
2095,0,4,40564,1
2096,0,4,40565,1
2097,99,4,40565,2
2098,99,4,40566,1
2099,0,4,40567,1
2100,99,4,40569,1
2101,0,4,40569,2
2102,0,4,40569,3
2103,0,4,40570,1
2104,0,4,40571,1
2105,0,4,40572,1
2106,0,4,40573,1
2107,99,4,40574,1
2108,0,4,40574,2
2109,0,4,40575,1
2110,99,4,40576,1
2111,0,4,40577,1
2112,0,4,40578,1
2113,0,4,40578,2
2114,0,4,40579,1
2115,0,4,40580,1
2116,0,4,40581,1
2117,0,4,40581,2
2118,0,4,40582,1
2119,0,4,40582,2
2120,99,4,40583,1
2121,0,4,40584,1
2122,0,4,40585,1
2123,0,4,40586,1
2124,99,4,40587,1
2125,0,4,40587,2
2126,0,4,40588,1
2127,0,4,40588,2
2128,0,4,40588,3
2129,0,4,40589,1
2130,0,4,40589,2
2131,98,4,40590,1
2132,0,4,40591,1
2133,99,4,40592,1
2134,0,4,40593,1
2135,0,4,40593,2
2136,0,4,40594,1
2137,0,4,40595,1
2138,0,4,40595,2
2139,99,4,40596,1
2140,0,4,40596,2
2141,0,4,40597,1
2142,99,4,40598,1
2143,7,4,40599,1
2144,99,4,40600,1
2145,99,4,40601,1
2146,99,4,40602,1
2147,0,4,40602,2
2148,99,4,40603,1
2149,99,4,40603,2
2150,0,4,40604,1
2151,0,4,40605,1
2152,99,4,40606,1
2153,99,4,40607,1
2154,99,4,40607,2
2155,99,4,40608,1
2156,99,4,40608,2
2157,99,4,40609,1
2158,99,4,40610,1
2159,99,4,40610,2
2160,99,4,40610,3
2161,99,4,40610,4
2162,0,4,40611,1
2163,0,4,40611,2
2164,0,4,40611,3
2165,0,4,40612,1
2166,0,4,40613,1
2167,99,4,40614,1
2168,99,4,40614,2
2169,0,4,40615,1
2170,99,4,40616,1
2171,99,4,40616,2
2172,0,4,40617,1
2173,99,4,40618,1
2174,99,4,40619,1
2175,99,4,40620,1
2176,0,4,40621,1
2177,0,4,40621,2
2178,99,4,40622,1
2179,99,4,40622,2
2180,99,4,40623,1
2181,0,4,40623,2
2182,0,4,40624,1
2183,0,4,40625,1
2184,0,4,40626,1
2185,99,4,40627,1
2186,0,4,40627,2
2187,0,4,40628,1
2188,99,4,40629,1
2189,0,4,40630,1
2190,99,4,40631,1
2191,99,4,40632,1
2192,0,4,40633,1
2193,0,4,40633,2
2194,0,4,40634,1
2195,0,4,40635,1
2196,99,4,40636,1
2197,99,4,40636,2
2198,0,4,40637,1
2199,0,4,40638,1
2200,99,4,40639,1
2201,99,4,40640,1
2202,0,4,40641,1
2203,99,4,40641,2
2204,0,4,40642,1
2205,0,4,40642,2
2206,0,4,40642,3
2207,0,4,40643,1
2208,0,4,40644,1
2209,99,4,40644,2
2210,0,4,40645,1
2211,0,4,40646,1
2212,0,4,40646,2
2213,0,4,40647,1
2214,99,4,40647,2
2215,99,4,40648,1
2216,0,4,40649,1
2217,0,4,40649,2
2218,15,4,40650,1
2219,0,4,40651,1
2220,0,4,40652,1
2221,0,4,40653,1
2222,1,4,40654,1
2223,99,4,40655,1
2224,1,4,40656,1
2225,0,4,40657,1
2226,99,4,40658,1
2227,0,4,40658,2
2228,0,4,40659,1
2229,0,4,40660,1
2230,0,4,40660,2
2231,0,4,40661,1
2232,0,4,40661,2
2233,0,4,40662,1
2234,0,4,40662,2
2235,99,4,40663,1
2236,0,4,40663,2
2237,99,4,40664,1
2238,0,4,40665,1
2239,0,4,40665,2
2240,0,4,40666,1
2241,99,4,40666,2
2242,0,4,40667,1
2243,0,4,40668,1
2244,0,4,40669,1
2245,0,4,40669,2
2246,0,4,40669,3
2247,0,4,40670,1
2248,0,4,40670,2
2249,99,4,40671,1
2250,0,4,40671,2
2251,99,4,40672,1
2252,0,4,40673,1
2253,0,4,40674,1
2254,0,4,40674,2
2255,0,4,40675,1
2256,0,4,40675,2
2257,0,4,40675,3
2258,99,4,40676,1
2259,0,4,40676,2
2260,0,4,40676,3
2261,0,4,40677,1
2262,0,4,40677,2
2263,99,4,40678,1
2264,0,4,40679,1
2265,0,4,40679,2
2266,0,4,40679,3
2267,0,4,40680,1
2268,99,4,40681,1
2269,0,4,40681,2
2270,0,4,40681,3
2271,0,4,40681,4
2272,0,4,40682,1
2273,0,4,40683,1
2274,0,4,40683,2
2275,99,4,40684,1
2276,0,4,40684,2
2277,0,4,40685,1
2278,99,4,40686,1
2279,0,4,40686,2
2280,99,4,40687,1
2281,0,4,40688,1
2282,99,4,40688,2
2283,0,4,40688,3
2284,0,4,40688,4
2285,0,4,40688,5
2286,0,4,40688,6
2287,0,4,40689,1
2288,0,4,40690,1
2289,99,4,40691,1
2290,99,4,40692,1
2291,0,4,40693,1
2292,0,4,40693,2
2293,0,4,40693,3
2294,0,4,40694,1
2295,0,4,40694,2
2296,99,4,40695,1
2297,99,4,40696,1
2298,0,4,40696,2
2299,0,4,40696,3
2300,0,4,40696,4
2301,0,4,40696,5
2302,0,4,40696,6
2303,0,4,40697,1
2304,0,4,40697,2
2305,0,4,40698,1
2306,99,4,40699,1
2307,0,4,40699,2
2308,0,4,40700,1
2309,0,4,40701,1
2310,1,4,40702,1
2311,0,4,40702,2
2312,99,4,40703,1
2313,0,4,40704,1
2314,0,4,40704,2
2315,0,4,40705,1
2316,99,4,40706,1
2317,0,4,40707,1
2318,0,4,40707,2
2319,0,4,40708,1
2320,0,4,40708,2
2321,0,4,40708,3
2322,0,4,40708,4
2323,99,4,40709,1
2324,99,4,40709,2
2325,99,4,40710,1
2326,99,4,40710,2
2327,99,4,40711,1
2328,99,4,40712,1
2329,99,4,40713,1
2330,0,4,40714,1
2331,99,4,40715,1
2332,99,4,40716,1
2333,99,4,40717,1
2334,99,4,40718,1
2335,0,4,40720,1
2336,99,4,40721,1
2337,99,4,40722,1
2338,99,4,40723,1
2339,99,4,40723,2
2340,99,4,40724,1
2341,99,4,40724,2
2342,98,4,40725,1
2343,99,4,40726,1
2344,99,4,40727,1
2345,99,4,40727,2
2346,99,4,40727,3
2347,99,4,40728,1
2348,0,4,40729,1
2349,0,4,40729,2
2350,0,4,40730,1
2351,0,4,40731,1
2352,0,4,40731,2
2353,0,4,40732,1
2354,0,4,40732,2
2355,99,4,40733,1
2356,0,4,40734,1
2357,0,4,40734,2
2358,0,4,40735,1
2359,0,4,40735,2
2360,0,4,40736,1
2361,0,4,40736,2
2362,99,4,40737,1
2363,0,4,40737,2
2364,0,4,40737,3
2365,0,4,40738,1
2366,98,4,40739,1
2367,0,4,40740,1
2368,0,4,40740,2
2369,0,4,40741,1
2370,0,4,40742,1
2371,99,4,40743,1
2372,99,4,40744,1
2373,99,4,40745,1
2374,99,4,40745,2
2375,99,4,40746,1
2376,0,4,40747,1
2377,99,4,40748,1
2378,99,4,40748,2
2379,99,4,40749,1
2380,99,4,40750,1
2381,99,4,40750,2
2382,2,4,40751,1
2383,3,4,40751,1
2384,5,4,40751,1
2385,7,4,40751,1
2386,99,4,40752,1
2387,99,4,40753,1
2388,99,4,40754,1
2389,99,4,40755,1
2390,1,4,40756,1
2391,99,4,40757,1
2392,99,4,40757,2
2393,0,4,40758,1
2394,0,4,40758,2
2395,0,4,40759,1
2396,0,4,40759,2
2397,0,4,40759,3
2398,99,4,40760,1
2399,0,4,40761,1
2400,0,4,40761,2
2401,0,4,40761,3
2402,0,4,40761,4
2403,0,4,40761,5
2404,0,4,40761,6
2405,99,4,40762,1
2406,0,4,40763,1
2407,0,4,40764,1
2408,7,4,40765,1
2409,8,4,40765,1
2410,0,4,40766,1
